prefix,country_alpha2,carrier_id,carrier_name,length
554999955,BR,tim,TIM,11
554999963,BR,tim,TIM,11
554999964,BR,tim,TIM,11
554999965,BR,tim,TIM,11
554999966,BR,tim,TIM,11
554999967,BR,tim,TIM,11
554999968,BR,tim,TIM,11
554999969,BR,tim,TIM,11
554999971,BR,tim,TIM,11
554999972,BR,tim,TIM,11
554999973,BR,tim,TIM,11
554999974,BR,tim,TIM,11
554999975,BR,tim,TIM,11
554999976,BR,tim,TIM,11
554999977,BR,tim,TIM,11
554999978,BR,tim,TIM,11
554999979,BR,tim,TIM,11
55499998,BR,tim,TIM,11
554999991,BR,tim,TIM,11
554999992,BR,tim,TIM,11
554999993,BR,tim,TIM,11
554999994,BR,tim,TIM,11
554999995,BR,tim,TIM,11
554999996,BR,tim,TIM,11
554999997,BR,tim,TIM,11
554999998,BR,tim,TIM,11
55517400,BR,NextelBr,NextelBr,
555196,BR,VIVOMG1,VIVOMG1,
555197,BR,VIVOMG1,VIVOMG1,
555198,BR,VIVOMG1,VIVOMG1,
5551981,BR,tim,TIM,11
555198201,BR,tim,TIM,11
555198202,BR,tim,TIM,11
555198203,BR,tim,TIM,11
555198204,BR,tim,TIM,11
555198205,BR,tim,TIM,11
555198206,BR,tim,TIM,11
555198207,BR,tim,TIM,11
555198208,BR,tim,TIM,11
555198209,BR,tim,TIM,11
555198211,BR,tim,TIM,11
555198212,BR,tim,TIM,11
555198213,BR,tim,TIM,11
555198214,BR,tim,TIM,11
555198215,BR,tim,TIM,11
555198216,BR,tim,TIM,11
555198217,BR,tim,TIM,11
555198218,BR,tim,TIM,11
555198226,BR,tim,TIM,11
555198227,BR,tim,TIM,11
5551984,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
5551985,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555199,BR,VIVOMG1,VIVOMG1,
5551991,BR,claro,Claro,11
5551992,BR,claro,Claro,11
5551993,BR,claro,Claro,11
55519940,BR,claro,Claro,11
55519941,BR,claro,Claro,11
55519942,BR,claro,Claro,11
55519943,BR,claro,Claro,11
55519944,BR,claro,Claro,11
555199450,BR,claro,Claro,11
55519950,BR,vivo,Vivo,11
55519951,BR,vivo,Vivo,11
55519952,BR,vivo,Vivo,11
55519953,BR,vivo,Vivo,11
55519954,BR,vivo,Vivo,11
55519955,BR,vivo,Vivo,11
555199560,BR,vivo,Vivo,11
555199561,BR,vivo,Vivo,11
555199562,BR,vivo,Vivo,11
555199563,BR,vivo,Vivo,11
5551996,BR,vivo,Vivo,11
5551997,BR,vivo,Vivo,11
5551998,BR,vivo,Vivo,11
5551999,BR,vivo,Vivo,11
55537400,BR,NextelBr,NextelBr,
555398111,BR,tim,TIM,11
555398112,BR,tim,TIM,11
555398113,BR,tim,TIM,11
555398114,BR,tim,TIM,11
555398115,BR,tim,TIM,11
555398116,BR,tim,TIM,11
555398117,BR,tim,TIM,11
555398118,BR,tim,TIM,11
555398119,BR,tim,TIM,11
555398121,BR,tim,TIM,11
555398122,BR,tim,TIM,11
555398123,BR,tim,TIM,11
555398124,BR,tim,TIM,11
555398125,BR,tim,TIM,11
555398126,BR,tim,TIM,11
555398127,BR,tim,TIM,11
555398128,BR,tim,TIM,11
555398129,BR,tim,TIM,11
555398131,BR,tim,TIM,11
555398132,BR,tim,TIM,11
555398133,BR,tim,TIM,11
555398134,BR,tim,TIM,11
555398135,BR,tim,TIM,11
555398136,BR,tim,TIM,11
555398137,BR,tim,TIM,11
555398138,BR,tim,TIM,11
555398139,BR,tim,TIM,11
555398141,BR,tim,TIM,11
555398401,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398402,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398403,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398404,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398405,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398406,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398407,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398408,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398409,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398411,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398412,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398413,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398414,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398415,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398416,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398417,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398418,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398419,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398421,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398422,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398423,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398424,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398425,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398426,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398427,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398428,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398429,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398431,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398432,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398433,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398434,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398435,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398436,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555398437,BR,brasil_telecom_gsm,Brasil Telecom GSM,11
555399,BR,VIVOMG1,VIVOMG1,
55539910,BR,claro,Claro,11
55539911,BR,claro,Claro,11
55539912,BR,claro,Claro,11
55539913,BR,claro,Claro,11
55539914,BR,claro,Claro,11
55539915,BR,claro,Claro,11
55539916,BR,claro,Claro,11
555399170,BR,claro,Claro,11
555399171,BR,claro,Claro,11
555399172,BR,claro,Claro,11
555399173,BR,claro,Claro,11
555399174,BR,claro,Claro,11
555399175,BR,claro,Claro,11
555399176,BR,claro,Claro,11
555399177,BR,claro,Claro,11
555399241,BR,claro,Claro,11
555399911,BR,tim,TIM,11
555399913,BR,tim,TIM,11
555399927,BR,vivo,Vivo,11
555399928,BR,vivo,Vivo,11
555399929,BR,vivo,Vivo,11
555399931,BR,vivo,Vivo,11
555399932,BR,vivo,Vivo,11
555399933,BR,vivo,Vivo,11
555399934,BR,vivo,Vivo,11
555399935,BR,vivo,Vivo,11
555399936,BR,vivo,Vivo,11
555399937,BR,vivo,Vivo,11
555399938,BR,vivo,Vivo,11
555399939,BR,tim,TIM,11
555399941,BR,vivo,Vivo,11
555399942,BR,vivo,Vivo,11
555399943,BR,vivo,Vivo,11
555399944,BR,vivo,Vivo,11
555399945,BR,vivo,Vivo,11
555399946,BR,vivo,Vivo,11
555399947,BR,vivo,Vivo,11
555399948,BR,vivo,Vivo,11
555399949,BR,vivo,Vivo,11
555399951,BR,vivo,Vivo,11
555399952,BR,vivo,Vivo,11
555399953,BR,vivo,Vivo,11
555399954,BR,vivo,Vivo,11
555399955,BR,vivo,Vivo,11
555399956,BR,vivo,Vivo,11
555399957,BR,vivo,Vivo,11
555399958,BR,vivo,Vivo,11
555399959,BR,vivo,Vivo,11
555399961,BR,vivo,Vivo,11
555399962,BR,vivo,Vivo,11
555399963,BR,vivo,Vivo,11
555399964,BR,vivo,Vivo,11
555399965,BR,vivo,Vivo,11
555399966,BR,vivo,Vivo,11
555399967,BR,vivo,Vivo,11
555399968,BR,vivo,Vivo,11
555399969,BR,vivo,Vivo,11
555399971,BR,vivo,Vivo,11
555399972,BR,vivo,Vivo,11
555399973,BR,vivo,Vivo,11
555399974,BR,vivo,Vivo,11
555399975,BR,vivo,Vivo,11
555399976,BR,vivo,Vivo,11
555399977,BR,vivo,Vivo,11
555399978,BR,vivo,Vivo,11
555399979,BR,vivo,Vivo,11
555399981,BR,tim,TIM,11
555399982,BR,tim,TIM,11
555399983,BR,tim,TIM,11
555399985,BR,tim,TIM,11
555399986,BR,tim,TIM,11
555399987,BR,tim,TIM,11
555399988,BR,tim,TIM,11
555399989,BR,tim,TIM,11
555399991,BR,vivo,Vivo,11
555399992,BR,vivo,Vivo,11
555399993,BR,vivo,Vivo,11
555399994,BR,vivo,Vivo,11
555399995,BR,vivo,Vivo,11
555399996,BR,vivo,Vivo,11
555399997,BR,vivo,Vivo,11
555399998,BR,vivo,Vivo,11
555399999,BR,vivo,Vivo,11
55547400,BR,NextelBr,NextelBr,
555496,BR,VIVOMG1,VIVOMG1,
555498111,BR,tim,TIM,11
555498112,BR,tim,TIM,11
555498113,BR,tim,TIM,11
555498114,BR,tim,TIM,11
555498115,BR,tim,TIM,11
555498116,BR,tim,TIM,11
555498117,BR,tim,TIM,11
555498118,BR,tim,TIM,11
555498119,BR,tim,TIM,11
555498121,BR,tim,TIM,11
555498122,BR,tim,TIM,11
555498123,BR,tim,TIM,11
555498124,BR,tim,TIM,11
555498125,BR,tim,TIM,11
555498126,BR,tim,TIM,11
555498127,BR,tim,TIM,11
555498128,BR,tim,TIM,11
555498129,BR,tim,TIM,11
555498131,BR,tim,TIM,11
555498132,BR,tim,TIM,11
555498133,BR,tim,TIM,11
555498134,BR,tim,TIM,11
555498135,BR,tim,TIM,11
555498136,BR,tim,TIM,11
555498137,BR,tim,TIM,11
555498138,BR,tim,TIM,11
555498139,BR,tim,TIM,11
